subset	geo_id	pathogen	y_col	lag_weeks	n_pairs	train_start_week_end	train_end_week_end	corr_y_t_y_t_minus_lag	notes
geo_matched_state	MS	COVID-19	hosp_admissions_per_100k	2	102	2023-01-07	2025-04-05	0.8936644075878345	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	MS	COVID-19	hosp_admissions_per_100k	3	101	2023-01-07	2025-04-05	0.8275233338867889	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	MS	COVID-19	hosp_admissions_per_100k	4	100	2023-01-07	2025-04-05	0.7677095040469742	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	MS	Influenza	hosp_admissions_per_100k	1	66	2023-11-18	2025-04-05	0.9424170737371829	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	MS	Influenza	hosp_admissions_per_100k	2	65	2023-11-18	2025-04-05	0.8571094043562172	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	MS	Influenza	hosp_admissions_per_100k	3	64	2023-11-18	2025-04-05	0.7670002321253194	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	MS	Influenza	hosp_admissions_per_100k	4	63	2023-11-18	2025-04-05	0.6844407374170637	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	MS	RSV	hosp_admissions_per_100k	1	66	2023-11-18	2025-04-05	0.9919410637172726	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	MS	RSV	hosp_admissions_per_100k	2	65	2023-11-18	2025-04-05	0.9746367061882201	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	MS	RSV	hosp_admissions_per_100k	3	64	2023-11-18	2025-04-05	0.9517355404384004	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	MS	RSV	hosp_admissions_per_100k	4	63	2023-11-18	2025-04-05	0.9260125216985736	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	MT	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9566018587757712	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	MT	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9076264123857898	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	MT	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8608363654767571	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	MT	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.8177216598692703	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NC	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.96860427633328	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NC	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9249220578533593	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NC	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8746777231769787	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NC	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.819947362909444	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NC	Influenza	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9685011483170132	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NC	Influenza	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9246978878558667	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NC	Influenza	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8743828846598237	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NC	Influenza	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.8195737681640303	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NC	RSV	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9941569882993153	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NC	RSV	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9791944466857775	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NC	RSV	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.9581658184839412	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NC	RSV	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.9324983935209505	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NE	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9703075056559058	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NE	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9340068710168793	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NE	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.887249262482592	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NE	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.8322054098050572	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NE	Influenza	hosp_admissions_per_100k	1	87	2023-08-05	2025-04-05	0.9669382828884145	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NE	Influenza	hosp_admissions_per_100k	2	86	2023-08-05	2025-04-05	0.9244357635884585	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NE	Influenza	hosp_admissions_per_100k	3	85	2023-08-05	2025-04-05	0.8702942981103587	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NE	Influenza	hosp_admissions_per_100k	4	84	2023-08-05	2025-04-05	0.8085991203001994	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NE	RSV	hosp_admissions_per_100k	1	87	2023-08-05	2025-04-05	0.9907823129036214	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NE	RSV	hosp_admissions_per_100k	2	86	2023-08-05	2025-04-05	0.9769191098935696	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NE	RSV	hosp_admissions_per_100k	3	85	2023-08-05	2025-04-05	0.9562288165457288	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NE	RSV	hosp_admissions_per_100k	4	84	2023-08-05	2025-04-05	0.9293931636790327	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NH	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9686498111476696	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NH	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9272860050378854	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NH	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8783274253803729	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NH	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.8247140806761063	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NH	Influenza	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9686498111476696	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NH	Influenza	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9272860050378854	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NH	Influenza	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8783274253803729	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NH	Influenza	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.8247140806761063	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NH	RSV	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9936879620793941	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NH	RSV	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9799327049907468	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NH	RSV	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.9592100525669573	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NH	RSV	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.9334455261483717	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NJ	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.7051032077025776	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NJ	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.3705904597562993	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NJ	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.058338978689733346	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NJ	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.04294693404255325	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NJ	Influenza	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.7048555464585584	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NJ	Influenza	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.3700676005564455	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NJ	Influenza	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.057614496793138285	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NJ	Influenza	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.04220706258033589	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NJ	RSV	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9837832425347315	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NJ	RSV	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9631550046550008	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NJ	RSV	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.9409030453380639	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NJ	RSV	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.914568226315165	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NM	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9642449202088443	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NM	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9234317449712953	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NM	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8700826621273843	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NM	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.8043019706007962	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NM	Influenza	hosp_admissions_per_100k	1	70	2023-12-02	2025-04-05	0.9554298602009137	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NM	Influenza	hosp_admissions_per_100k	2	69	2023-12-02	2025-04-05	0.9029007248837239	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NM	Influenza	hosp_admissions_per_100k	3	68	2023-12-02	2025-04-05	0.8323382209216518	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NM	Influenza	hosp_admissions_per_100k	4	67	2023-12-02	2025-04-05	0.7568070820482767	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NM	RSV	hosp_admissions_per_100k	1	70	2023-12-02	2025-04-05	0.9876907052405375	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NM	RSV	hosp_admissions_per_100k	2	69	2023-12-02	2025-04-05	0.9738629339035848	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NM	RSV	hosp_admissions_per_100k	3	68	2023-12-02	2025-04-05	0.9458403090092484	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NM	RSV	hosp_admissions_per_100k	4	67	2023-12-02	2025-04-05	0.9157093934296028	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NV	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9696016051738056	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NV	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9276697418297886	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NV	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8783898018904546	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NV	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.8245077514286753	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NV	Influenza	hosp_admissions_per_100k	1	105	2023-04-01	2025-04-05	0.9686497725954906	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NV	Influenza	hosp_admissions_per_100k	2	104	2023-04-01	2025-04-05	0.9253780926324421	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NV	Influenza	hosp_admissions_per_100k	3	103	2023-04-01	2025-04-05	0.8745072138720164	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NV	Influenza	hosp_admissions_per_100k	4	102	2023-04-01	2025-04-05	0.8187879671621319	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NV	RSV	hosp_admissions_per_100k	1	105	2023-04-01	2025-04-05	0.9922216681180918	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NV	RSV	hosp_admissions_per_100k	2	104	2023-04-01	2025-04-05	0.9766579305763727	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NV	RSV	hosp_admissions_per_100k	3	103	2023-04-01	2025-04-05	0.9569905358339478	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NV	RSV	hosp_admissions_per_100k	4	102	2023-04-01	2025-04-05	0.9319878045574661	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NY	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9684161730398063	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NY	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.915179971301165	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NY	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8535609827476508	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NY	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.7946468339030934	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NY	Influenza	hosp_admissions_per_100k	1	86	2023-08-05	2025-04-05	0.964214573068553	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NY	Influenza	hosp_admissions_per_100k	2	85	2023-08-05	2025-04-05	0.9038516251788304	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NY	Influenza	hosp_admissions_per_100k	3	84	2023-08-05	2025-04-05	0.833815824263025	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NY	Influenza	hosp_admissions_per_100k	4	83	2023-08-05	2025-04-05	0.7665303532458613	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NY	RSV	hosp_admissions_per_100k	1	87	2023-08-05	2025-04-05	0.9910095370100134	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NY	RSV	hosp_admissions_per_100k	2	86	2023-08-05	2025-04-05	0.9714229645716052	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NY	RSV	hosp_admissions_per_100k	3	85	2023-08-05	2025-04-05	0.9469507318219342	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	NY	RSV	hosp_admissions_per_100k	4	84	2023-08-05	2025-04-05	0.9173634780334341	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OH	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9752848018226331	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OH	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.932855921448852	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OH	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8803899388972941	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OH	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.8238686761829541	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OH	Influenza	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9752222265384648	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OH	Influenza	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9327106159860347	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OH	Influenza	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8801763961672279	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OH	Influenza	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.8235808476858306	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OH	RSV	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9943816090589878	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OH	RSV	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9797150747006438	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OH	RSV	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.9583910339041048	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OH	RSV	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.9324266231061326	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OK	COVID-19	hosp_admissions_per_100k	1	116	2023-01-07	2025-04-05	0.9723234947484094	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OK	COVID-19	hosp_admissions_per_100k	2	115	2023-01-07	2025-04-05	0.931431313960294	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OK	COVID-19	hosp_admissions_per_100k	3	114	2023-01-07	2025-04-05	0.8840139443797396	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OK	COVID-19	hosp_admissions_per_100k	4	113	2023-01-07	2025-04-05	0.8343737892363825	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OK	Influenza	hosp_admissions_per_100k	1	115	2023-01-07	2025-04-05	0.9722697850082332	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OK	Influenza	hosp_admissions_per_100k	2	114	2023-01-07	2025-04-05	0.9312690730495163	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OK	Influenza	hosp_admissions_per_100k	3	113	2023-01-07	2025-04-05	0.8837124637594792	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OK	Influenza	hosp_admissions_per_100k	4	112	2023-01-07	2025-04-05	0.833911880177514	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OK	RSV	hosp_admissions_per_100k	1	114	2023-01-07	2025-04-05	0.9817999381875531	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OK	RSV	hosp_admissions_per_100k	2	113	2023-01-07	2025-04-05	0.9548242492701038	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OK	RSV	hosp_admissions_per_100k	3	112	2023-01-07	2025-04-05	0.9220060293149624	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OK	RSV	hosp_admissions_per_100k	4	111	2023-01-07	2025-04-05	0.8849953683430986	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OR	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9687274443422421	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OR	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9295220805144184	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OR	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8702137854280311	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OR	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.8163177715921818	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OR	Influenza	hosp_admissions_per_100k	1	99	2023-01-07	2025-04-05	0.9669997313725766	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OR	Influenza	hosp_admissions_per_100k	2	98	2023-01-07	2025-04-05	0.9255584897655386	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OR	Influenza	hosp_admissions_per_100k	3	97	2023-01-07	2025-04-05	0.862810759795288	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OR	Influenza	hosp_admissions_per_100k	4	96	2023-01-07	2025-04-05	0.8056175923911952	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OR	RSV	hosp_admissions_per_100k	1	97	2023-01-07	2025-04-05	0.9899989323014889	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OR	RSV	hosp_admissions_per_100k	2	96	2023-01-07	2025-04-05	0.9796966226134981	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OR	RSV	hosp_admissions_per_100k	3	95	2023-01-07	2025-04-05	0.9595714904933204	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	OR	RSV	hosp_admissions_per_100k	4	94	2023-01-07	2025-04-05	0.9384544912570636	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	PA	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.914216604283476	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	PA	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.8063961035969317	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	PA	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.7156864253624983	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	PA	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.6566996724763934	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	PA	Influenza	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9137158347283855	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	PA	Influenza	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.8053008086385757	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	PA	Influenza	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.7143076991379513	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	PA	Influenza	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.6551241718326749	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	PA	RSV	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9722049150888155	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	PA	RSV	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9406323781890882	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	PA	RSV	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.9106861516131612	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	PA	RSV	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.8829076354057657	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	RI	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9595547952527936	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	RI	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.8952018084961119	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	RI	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8249021810897742	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	RI	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.7510660261464839	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
